episode,step,agent,price,rd_investment,innovation_stock,market_share,marginal_cost,quantity,profit_step,cum_profit,effective_demand,economic_regime,substitute_pressure
0,0,firm_0,81.0,0.04221848025918007,0.04221848025918007,0.3475741446018219,86.64260864257812,110.15108171366983,-837.7812655287562,-837.7812655287562,316.9139115334888,boom,0.141084528430203
0,0,firm_1,81.0,0.0,0.0,0.32621294260025024,86.64260864257812,103.38141963229475,-788.7511633108552,-788.7511633108552,316.9139115334888,boom,0.141084528430203
0,0,firm_2,81.0,0.0,0.0,0.32621294260025024,86.64260864257812,103.38141963229475,-788.7511633108552,-788.7511633108552,316.9139115334888,boom,0.141084528430203
0,1,firm_0,87.64260864257812,0.05437048524618149,0.09658896923065186,0.3663693368434906,74.94364929199219,105.51864991127003,1131.1470582864113,293.3657927576551,288.0116846578418,boom,0.13539005218055516
0,1,firm_1,87.64260864257812,0.0,0.0,0.3168153464794159,74.94364929199219,91.24652166499442,972.7414348421316,183.99027153127645,288.0116846578418,boom,0.13539005218055516
0,1,firm_2,87.64260864257812,0.0,0.0,0.3168153464794159,74.94364929199219,91.24652166499442,972.7414348421316,183.99027153127645,288.0116846578418,boom,0.13539005218055516
0,2,firm_0,81.0,0.04913540184497833,0.1457243710756302,0.3837718665599823,87.22821807861328,115.45973310200078,-943.8440907353342,-650.4782979776792,300.8551255644343,boom,0.14155330297213103
0,2,firm_1,81.0,0.0,0.0,0.30811408162117004,87.22821807861328,92.69770071430746,-765.6578165776264,-581.6675450463499,300.8551255644343,boom,0.14155330297213103
0,2,firm_2,81.0,0.0,0.0,0.30811408162117004,87.22821807861328,92.69770071430746,-765.6578165776264,-581.6675450463499,300.8551255644343,boom,0.14155330297213103
0,3,firm_0,88.22821807861328,0.053264912217855453,0.19898928701877594,0.40302595496177673,78.1678695678711,112.17068924196731,909.0029818196617,258.52468384198255,278.32125415497285,boom,0.13289343770362916
0,3,firm_1,88.22821807861328,0.0,0.0,0.2984870374202728,78.1678695678711,83.07528660381264,662.8458772980466,81.1783322516967,278.32125415497285,boom,0.13289343770362916
0,3,firm_2,88.22821807861328,0.0,0.0,0.2984870374202728,78.1678695678711,83.07528660381264,662.8458772980466,81.1783322516967,278.32125415497285,boom,0.13289343770362916
0,4,firm_0,81.0,0.04798886179924011,0.24697814881801605,0.4207008183002472,76.94908142089844,127.30856807059928,272.0228196165008,530.5475034584833,302.610697514121,boom,0.13946074761239738
0,4,firm_1,81.0,0.0,0.0,0.2896496057510376,76.94908142089844,87.65106923101165,174.82563405640394,256.00396630810064,302.610697514121,boom,0.13946074761239738
0,4,firm_2,81.0,0.0,0.0,0.2896496057510376,76.94908142089844,87.65106923101165,174.82563405640394,256.00396630810064,302.610697514121,boom,0.13946074761239738
0,5,firm_0,81.0,0.054081447422504425,0.3010596036911011,0.44089993834495544,86.16574096679688,131.25039645228134,-928.0063304256873,-397.458826967204,297.6874910551528,boom,0.14316588422277426
0,5,firm_1,81.0,0.0,0.0,0.2795500159263611,86.16574096679688,83.21854286554644,-603.0351046625692,-347.03113835446857,297.6874910551528,boom,0.14316588422277426
0,5,firm_2,81.0,0.0,0.0,0.2795500159263611,86.16574096679688,83.21854286554644,-603.0351046625692,-347.03113835446857,297.6874910551528,boom,0.14316588422277426
0,6,firm_0,87.16574096679688,0.053240593522787094,0.35430020093917847,0.46103939414024353,78.70284271240234,86.85769691134995,556.0953947855887,158.63656781838472,188.39539096940752,recession,0.14162483824169106
0,6,firm_1,87.16574096679688,0.0,0.0,0.2694803476333618,78.70284271240234,50.76885545095905,308.4214894519946,-38.609648902473964,188.39539096940752,recession,0.14162483824169106
0,6,firm_2,87.16574096679688,0.0,0.0,0.2694803476333618,78.70284271240234,50.76885545095905,308.4214894519946,-38.609648902473964,188.39539096940752,recession,0.14162483824169106
0,7,firm_0,81.0,0.03700127452611923,0.3913014829158783,0.47523820400238037,81.87921905517578,146.01097268622166,-401.9932542031511,-243.35668638476636,307.23744736121915,boom,0.14221594640910407
0,7,firm_1,81.0,0.0,0.0,0.2623808681964874,81.87921905517578,80.61322818110929,-239.85785140583903,-278.467500308313,307.23744736121915,boom,0.14221594640910407
0,7,firm_2,81.0,0.0,0.0,0.2623808681964874,81.87921905517578,80.61322818110929,-239.85785140583903,-278.467500308313,307.23744736121915,boom,0.14221594640910407
0,8,firm_0,82.87921905517578,0.05393558368086815,0.44523707032203674,0.49592915177345276,73.24234771728516,152.4335636063472,1185.0887928280063,941.7321064432399,307.3696375001181,boom,0.14527453594190412
0,8,firm_1,82.87921905517578,0.0,0.0,0.2520354092121124,73.24234771728516,77.46803236672092,582.6006089308821,304.1331086225691,307.3696375001181,boom,0.14527453594190412
0,8,firm_2,82.87921905517578,0.0,0.0,0.2520354092121124,73.24234771728516,77.46803236672092,582.6006089308821,304.1331086225691,307.3696375001181,boom,0.14527453594190412
0,9,firm_0,81.0,0.05405096709728241,0.49928802251815796,0.516735851764679,80.99266815185547,159.03096408715294,-293.2836977358347,648.4484087074052,307.76065477952454,boom,0.14521740382029547
0,9,firm_1,81.0,0.0,0.0,0.24163205921649933,80.99266815185547,74.36484076019468,-158.43851349656506,145.69459512600406,307.76065477952454,boom,0.14521740382029547
0,9,firm_2,81.0,0.0,0.0,0.24163205921649933,80.99266815185547,74.36484076019468,-158.43851349656506,145.69459512600406,307.76065477952454,boom,0.14521740382029547
0,10,firm_0,81.99266815185547,0.05385204777121544,0.5531400442123413,0.5374676585197449,86.54029083251953,158.32878540787445,-1013.3457771775938,-364.89736847018867,294.58290726540145,boom,0.14324489460209222
0,10,firm_1,81.99266815185547,0.0,0.0,0.23126621544361115,86.54029083251953,68.12707409764565,-458.81954588996814,-313.1249507639641,294.58290726540145,boom,0.14324489460209222
0,10,firm_2,81.99266815185547,0.0,0.0,0.23126621544361115,86.54029083251953,68.12707409764565,-458.81954588996814,-313.1249507639641,294.58290726540145,boom,0.14324489460209222
0,11,firm_0,87.54029083251953,0.052283190190792084,0.6054232120513916,0.5575406551361084,83.6490249633789,152.357653347823,309.0917543416308,-55.80561412855786,273.2673428283522,boom,0.1422261930863828
0,11,firm_1,87.54029083251953,0.0,0.0,0.2212297022342682,83.6490249633789,60.45485288426604,98.51814103763627,-214.6068097263278,273.2673428283522,boom,0.1422261930863828
0,11,firm_2,87.54029083251953,0.0,0.0,0.2212297022342682,83.6490249633789,60.45485288426604,98.51814103763627,-214.6068097263278,273.2673428283522,boom,0.1422261930863828
0,12,firm_0,84.6490249633789,0.05015682429075241,0.6555800437927246,0.5766947269439697,83.13227081298828,166.27346738072853,-53.841701844950876,-109.64731597350874,288.32146300668927,boom,0.1441942059815081
0,12,firm_1,84.6490249633789,0.0,0.0,0.21165268123149872,83.13227081298828,61.024010701954154,-45.0799956174551,-259.6868053437829,288.32146300668927,boom,0.1441942059815081
0,12,firm_2,84.6490249633789,0.0,0.0,0.21165268123149872,83.13227081298828,61.024010701954154,-45.0799956174551,-259.6868053437829,288.32146300668927,boom,0.1441942059815081
0,13,firm_0,84.13227081298828,0.05158958584070206,0.7071696519851685,0.5961987376213074,78.73716735839844,167.91751631823283,597.2642131911889,487.61689721768016,281.64688336675147,boom,0.14165270275905065
0,13,firm_1,84.13227081298828,0.0,0.0,0.20190061628818512,78.73716735839844,56.864679327393716,175.8073409595354,-83.87946438424751,281.64688336675147,boom,0.14165270275905065
0,13,firm_2,84.13227081298828,0.0,0.0,0.20190061628818512,78.73716735839844,56.864679327393716,175.8073409595354,-83.87946438424751,281.64688336675147,boom,0.14165270275905065
0,14,firm_0,81.0,0.05214627459645271,0.7593159079551697,0.6156571507453918,77.89029693603516,192.00738509273444,249.87400161667756,737.4908988343577,311.873881202007,boom,0.13696395939511075
0,14,firm_1,81.0,0.0,0.0,0.19217145442962646,77.89029693603516,59.93325734920223,50.4814222534842,-33.398042130763315,311.873881202007,boom,0.13696395939511075
0,14,firm_2,81.0,0.0,0.0,0.19217145442962646,77.89029693603516,59.93325734920223,50.4814222534842,-33.398042130763315,311.873881202007,boom,0.13696395939511075
0,15,firm_0,81.0,0.05374855920672417,0.813064455986023,0.6353702545166016,74.82601928710938,195.02600255985075,852.0450297755342,1589.535928609892,306.94858812398957,boom,0.1375007269052747
