episode,step,agent,price,rd_investment,innovation_stock,market_share,marginal_cost,quantity,profit_step,cum_profit,effective_demand,economic_regime,substitute_pressure
0,0,firm_0,82.03704071044922,0.0,0.0,0.3237631022930145,81.03704071044922,63.133520777798545,-77.88011246667884,-77.88011246667884,194.99912229238825,recession,0.1402030270194184
0,0,firm_1,82.03704071044922,0.01545941736549139,0.01545941736549139,0.33136945962905884,81.03704071044922,64.61675378216945,-78.77006421898113,-78.77006421898113,194.99912229238825,recession,0.1402030270194184
0,0,firm_2,82.03704071044922,0.04203864932060242,0.04203864932060242,0.34486740827560425,81.03704071044922,67.24884192099354,-80.34939351499816,-80.34939351499816,194.99912229238825,recession,0.1402030270194184
0,1,firm_0,81.0,0.02923365868628025,0.02923365868628025,0.32546961307525635,74.0518798828125,66.7199523008868,316.82627638782105,238.94616392114222,204.9959493006788,recession,0.1397625065940017
0,1,firm_1,81.0,0.01089560892432928,0.02635502628982067,0.32406362891197205,74.0518798828125,66.43173124263261,315.28487234260047,236.51480812361933,204.9959493006788,recession,0.1397625065940017
0,1,firm_2,81.0,0.0363953523337841,0.07843400537967682,0.350466787815094,74.0518798828125,71.84427186651476,344.23172944291036,263.8823359279122,204.9959493006788,recession,0.1397625065940017
0,2,firm_0,84.62295532226562,0.027377652004361153,0.0566113106906414,0.32597196102142334,83.62295532226562,63.87948452233829,-78.32772819019465,160.61843573094757,195.96619390874554,recession,0.1429220159458961
0,2,firm_1,84.62295532226562,0.010638619773089886,0.03699364513158798,0.31648343801498413,83.62295532226562,62.02005478295083,-77.2120385287817,159.30276959483763,195.96619390874554,recession,0.1429220159458961
0,2,firm_2,84.62295532226562,0.03957195207476616,0.11800596117973328,0.35754457116127014,83.62295532226562,70.06664876320873,-82.04006755489809,181.84226837301412,195.96619390874554,recession,0.1429220159458961
0,3,firm_0,81.22276306152344,0.03119656816124916,0.08780787885189056,0.3284081518650055,80.22276306152344,101.89374988010539,-101.13629858935747,59.4821371415901,310.2655926823325,boom,0.1448052991226836
0,3,firm_1,81.22276306152344,0.010205159895122051,0.04719880595803261,0.308904767036438,80.22276306152344,95.84252062695829,-97.50551758344045,61.79725201139718,310.2655926823325,boom,0.1448052991226836
0,3,firm_2,81.22276306152344,0.035654932260513306,0.15366089344024658,0.3626871109008789,80.22276306152344,112.52933142190406,-107.51766241685254,74.32460595616158,310.2655926823325,boom,0.1448052991226836
0,4,firm_0,81.68830108642578,0.004990353249013424,0.09279823303222656,0.3200204372406006,80.68830108642578,97.42044720560571,-98.45226956854367,-38.97013242695357,304.4194553498538,boom,0.14259104192531194
0,4,firm_1,81.68830108642578,0.01028317492455244,0.05748198181390762,0.3034047782421112,80.68830108642578,92.36231734300667,-95.41739569298898,-33.6201436815918,304.4194553498538,boom,0.14259104192531194
0,4,firm_2,81.68830108642578,0.04692813754081726,0.20058903098106384,0.3765748143196106,80.68830108642578,114.6366998736482,-108.78213003669043,-34.457524080528856,304.4194553498538,boom,0.14259104192531194
0,5,firm_0,88.25252532958984,0.007408518809825182,0.10020675510168076,0.31234481930732727,87.25252532958984,84.30789705329231,-90.58474097628368,-129.55487340323725,269.9193066184291,boom,0.13943550027037044
0,5,firm_1,88.25252532958984,0.010292951948940754,0.0677749365568161,0.297400563955307,87.25252532958984,80.27415401074624,-88.16449770369127,-121.78464138528307,269.9193066184291,boom,0.13943550027037044
0,5,firm_2,88.25252532958984,0.04692806303501129,0.24751709401607513,0.3902546167373657,87.25252532958984,105.33725555439055,-103.20246344478801,-137.65998752531686,269.9193066184291,boom,0.13943550027037044
0,6,firm_0,81.0,0.014795120805501938,0.1150018721818924,0.3081097900867462,78.312255859375,91.9494550967508,60.01747007037193,-69.53740333286532,298.4308128309167,boom,0.14634253678586664
0,6,firm_1,81.0,0.001769471331499517,0.06954440474510193,0.2876213788986206,78.312255859375,85.83508189226441,53.36660723182558,-68.41803415345748,298.4308128309167,boom,0.14634253678586664
0,6,firm_2,81.0,0.04692254960536957,0.2944396436214447,0.4042688310146332,78.312255859375,120.64627584190148,91.23216954896998,-46.42781797634689,298.4308128309167,boom,0.14634253678586664
0,7,firm_0,85.77991485595703,0.008020732551813126,0.12302260100841522,0.3003973066806793,84.77991485595703,58.526744868499435,-75.11605013770622,-144.65345347057155,194.8311238712704,recession,0.14392782979869165
0,7,firm_1,85.77991485595703,0.010282980278134346,0.07982738316059113,0.2813594341278076,84.77991485595703,54.81757476290543,-72.89055014472797,-141.30858429818545,194.8311238712704,recession,0.14392782979869165
0,7,firm_2,85.77991485595703,0.04692818596959114,0.34136784076690674,0.41824325919151306,84.77991485595703,81.48680423986553,-88.8921926566536,-135.3200106330005,194.8311238712704,recession,0.14392782979869165
0,8,firm_0,81.0,0.031904932111501694,0.15492753684520721,0.3030020296573639,79.77302551269531,59.619721852909635,-62.23972820716972,-206.89318167774127,196.76344056285,recession,0.13998730426413045
0,8,firm_1,81.0,0.008323118090629578,0.0881505012512207,0.2737998068332672,79.77302551269531,53.873792017957385,-60.09630235205441,-201.40488665023986,196.76344056285,recession,0.13998730426413045
0,8,firm_2,81.0,0.03370796889066696,0.3750758171081543,0.4231981337070465,79.77302551269531,83.2699208279755,-71.06186172031084,-206.38187235331134,196.76344056285,recession,0.13998730426413045
0,9,firm_0,81.20275115966797,0.031428512185811996,0.1863560527563095,0.30441927909851074,80.20275115966797,90.97869009971025,-94.58726344739625,-301.4804451251375,298.85981718743034,boom,0.14351266616753486
0,9,firm_1,81.20275115966797,0.010977779515087605,0.09912828356027603,0.26663267612457275,80.20275115966797,79.68579284278513,-87.81148173125257,-289.21636838149243,298.85981718743034,boom,0.14351266616753486
0,9,firm_2,81.20275115966797,0.036980874836444855,0.41205668449401855,0.4289480149745941,80.20275115966797,128.19532533821834,-116.91726358219239,-323.2991359355037,298.85981718743034,boom,0.14351266616753486
0,10,firm_0,82.93585205078125,0.008026961237192154,0.19438301026821136,0.2963530421257019,81.93585205078125,84.77886670175761,-90.86732324265995,-392.34776836779747,286.073887055958,boom,0.1441093922162709
0,10,firm_1,82.93585205078125,0.010258794762194157,0.10938707739114761,0.26040521264076233,81.93585205078125,74.49513138977616,-84.69708409600935,-373.9134524775018,286.073887055958,boom,0.1441093922162709
0,10,firm_2,82.93585205078125,0.046928077936172485,0.45898476243019104,0.44324174523353577,81.93585205078125,126.79988896442421,-116.08004349087969,-439.3791794263834,286.073887055958,boom,0.1441093922162709
0,11,firm_0,81.0,0.007877683266997337,0.20226068794727325,0.2881571352481842,74.02303314208984,88.15779825259587,434.0215563676429,41.673787999845445,305.93654457547007,boom,0.14405932452617454
0,11,firm_1,81.0,0.010572236031293869,0.11995930969715118,0.2542019784450531,74.02303314208984,77.76967490972767,378.1649589514436,4.251506473941845,305.93654457547007,boom,0.14405932452617454
0,11,firm_2,81.0,0.04692801088094711,0.5059127807617188,0.4576408565044403,74.02303314208984,140.009062295527,712.8239776582141,273.44479823183065,305.93654457547007,boom,0.14405932452617454
0,12,firm_0,82.39434814453125,0.00788569450378418,0.21014638245105743,0.27996930480003357,81.39434814453125,84.85250474555512,-90.91150595654108,-49.23771795669563,303.0778849351379,boom,0.1419317543112174
0,12,firm_1,82.39434814453125,0.010252722539007664,0.13021203875541687,0.24783174693584442,81.39434814453125,75.11232168109606,-85.06739826457397,-80.81589179063212,303.0778849351379,boom,0.1419317543112174
0,12,firm_2,82.39434814453125,0.04691673070192337,0.5528295040130615,0.472199022769928,81.39434814453125,143.11308108954879,-125.86795871270988,147.57683951912077,303.0778849351379,boom,0.1419317543112174
0,13,firm_0,85.1658935546875,0.00811518169939518,0.21826156973838806,0.2718277871608734,84.1658935546875,51.832487358309514,-71.09949570779463,-120.33721366449026,190.68134240313685,recession,0.1467299381907511
0,13,firm_1,85.1658935546875,0.010252824053168297,0.14046485722064972,0.24137340486049652,84.1658935546875,46.025404859215314,-67.61524817154987,-148.431139962182,190.68134240313685,recession,0.1467299381907511
0,13,firm_2,85.1658935546875,0.04692810773849487,0.5997576117515564,0.4867987632751465,84.1658935546875,92.82344166149177,-95.69417510925814,51.88266440986263,190.68134240313685,recession,0.1467299381907511
0,14,firm_0,89.79792022705078,0.03193650767207146,0.2501980662345886,0.2751561105251312,88.79792022705078,48.565234557628926,-69.13919173160048,-189.47640539609074,176.50065798990587,recession,0.14936232975226285
